Position - Rx,Position - Tx,Velocity - Rx,Velocity - Tx,Time Initial,Time Final,Time Communication,Distance,Relative Speed,Direction Rx,Direction Tx,Pseudo-angle,Link Lifetime,Time Prediction,A,B,C
3062.51,3204.31,0.0,0.0,130.319,145.019,14.700000000000017,206.815,0.0, 0, 0,5.72973,100.0,-85.29999999999998,0.0,-0.0,-19727.7
3062.51,3068.69,0.0,0.0,129.996,145.158,15.161999999999978,7.50109,0.0, 0, 0,5.45528,100.0,-84.83800000000002,0.0,-0.0,-62443.7
3116.98,3204.31,9.26,0.0,129.725,145.02,15.295000000000016,116.298,9.26, -118, 0,3.80345,20.4637,-5.168699999999983,85.7476,638.537,-48974.9
2957.97,2824.23,0.0,0.0,130.411,145.423,15.012,152.589,0.0, 0, 0,1.25934,100.0,-84.988,0.0,0.0,-39216.5
2957.97,3068.69,0.0,0.0,129.62,145.159,15.538999999999987,133.859,0.0, 0, 0,5.43045,100.0,-84.46100000000001,0.0,-0.0,-44581.8
3438.95,3281.45,0.0,0.0,128.232,145.326,17.093999999999994,181.44,0.0, 0, 0,0.141839,100.0,-82.906,0.0,0.0,-29579.4
3438.95,3654.83,0.0,0.0,129.864,145.087,15.222999999999985,226.16,0.0, 0, 0,5.29916,100.0,-84.77700000000002,0.0,-0.0,-11351.6
3438.95,3583.46,0.0,0.0,131.822,134.826,3.0039999999999907,262.284,0.0, 0, 0,6.09543,100.0,-96.99600000000001,0.0,0.0,6292.87
3640.41,3559.11,0.0,0.0,130.271,145.256,14.985000000000014,243.88,0.0, 0, 0,2.25904,100.0,-85.01499999999999,0.0,0.0,-3022.71
3770.19,3559.11,0.0,0.0,130.418,145.256,14.837999999999994,245.656,0.0, 0, 0,0.00683073,100.0,-85.162,0.0,0.0,-2153.3
3770.19,3790.09,0.0,8.92,130.213,145.234,15.021000000000015,257.075,8.92, 0, 61,2.64163,26.1351,-11.114099999999986,79.5664,-2216.76,3587.76
3770.19,3905.8,0.0,12.62,128.399,144.552,16.15299999999999,171.778,12.62, 0, -28,3.85106,6.45946,9.693539999999992,159.264,4078.82,-32992.2
2667.82,2667.11,0.0,0.0,127.178,145.034,17.855999999999995,3.42608,0.0, 0, 0,6.87148,100.0,-82.144,0.0,0.0,-62488.3
3235.63,3068.69,0.0,0.0,129.652,145.16,15.50800000000001,217.537,0.0, 0, 0,7.74483,100.0,-84.49199999999999,0.0,0.0,-15177.8
3706.65,3654.83,6.86,0.0,129.865,145.088,15.222999999999985,126.623,6.86, 178, 0,7.45536,51.8461,-36.623100000000015,47.0596,-1543.61,-46466.5
3068.6,3281.45,0.01,0.0,128.236,145.328,17.092000000000013,228.51,0.01, -31, 0,5.4042,100.0,-82.90799999999999,0.0001,0.0561781,-10283.3
4000.64,3926.27,10.07,0.0,126.423,145.082,18.658999999999992,98.8229,10.07, 149, 0,1.62329,21.2021,-2.5431000000000097,101.405,337.219,-52734.0
3988.25,3905.86,12.77,12.62,128.408,145.104,16.696000000000026,85.048,25.3899, 151, -28,0.936457,10.3764,6.319600000000026,644.645,-1362.85,-55266.8
3047.6,3068.69,0.04,0.0,130.012,145.162,15.150000000000006,23.6456,0.04, 61, 0,5.26377,100.0,-84.85,0.0016,-1.87352,-61940.9
3689.41,3559.11,0.0,0.0,130.271,145.257,14.986000000000018,132.836,0.0, 0, 0,0.378769,100.0,-85.01399999999998,0.0,0.0,-44854.7
3392.16,3281.45,0.0,0.0,130.314,145.329,15.015000000000015,229.769,0.0, 0, 0,2.20443,100.0,-84.98499999999999,0.0,0.0,-9706.31
3392.16,3323.16,0.0,0.0,129.662,145.044,15.382000000000005,70.8868,0.0, 0, 0,1.30455,100.0,-84.618,0.0,0.0,-57475.1
3392.16,3330.49,0.0,0.0,129.981,145.055,15.074000000000012,63.1702,0.0, 0, 0,1.28598,100.0,-84.92599999999999,0.0,0.0,-58509.5
3707.88,3559.11,0.0,0.0,130.272,145.258,14.986000000000018,176.172,0.0, 0, 0,1.53991,100.0,-85.01399999999998,0.0,0.0,-31463.5
3352.31,3204.31,0.0,0.0,129.753,145.024,15.271000000000015,254.551,0.0, 0, 0,7.49575,100.0,-84.72899999999998,0.0,0.0,2296.2
3352.31,3358.33,0.0,0.0,130.348,145.036,14.687999999999988,6.99887,0.0, 0, 0,3.91478,100.0,-85.31200000000001,0.0,0.0,-62451.0
3158.73,3204.31,0.0,0.0,129.754,145.028,15.274000000000001,86.632,0.0, 0, 0,5.94967,100.0,-84.726,0.0,-0.0,-54994.9
3576.14,3559.11,0.0,0.0,130.273,145.265,14.99199999999999,179.044,0.0, 0, 0,2.53463,100.0,-85.00800000000001,0.0,0.0,-30443.4
3342.79,3335.68,0.0,0.0,129.786,145.134,15.347999999999985,7.51221,0.0, 0, 0,1.44476,100.0,-84.65200000000002,0.0,0.0,-62443.6
3342.79,3281.45,0.0,0.0,128.237,145.329,17.092000000000013,203.431,0.0, 0, 0,2.41942,100.0,-82.90799999999999,0.0,0.0,-21115.7
3342.79,3323.16,0.0,0.0,127.247,145.047,17.799999999999997,22.1089,0.0, 0, 0,1.62234,100.0,-82.2,0.0,0.0,-62011.2
3342.79,3330.49,0.0,0.0,128.038,145.058,17.019999999999982,14.4733,0.0, 0, 0,1.70884,100.0,-82.98000000000002,0.0,0.0,-62290.5
3342.79,3583.46,0.0,0.0,130.388,137.359,6.971000000000004,253.527,0.0, 0, 0,4.42406,100.0,-93.029,0.0,-0.0,1775.91
3355.54,3211.26,0.0,0.0,129.942,145.068,15.126000000000005,177.389,0.0, 0, 0,7.92243,100.0,-84.874,0.0,0.0,-31033.2
3054.27,3211.26,0.0,0.0,125.931,145.07,19.138999999999996,162.506,0.0, 0, 0,5.05566,100.0,-80.861,0.0,-0.0,-36091.9
3054.27,3204.31,0.0,0.0,129.761,145.028,15.266999999999996,178.071,0.0, 0, 0,3.96162,100.0,-84.733,0.0,0.0,-30790.7
3054.27,3068.69,0.0,0.0,130.031,145.165,15.133999999999986,237.131,0.0, 0, 0,2.63818,100.0,-84.86600000000001,0.0,0.0,-6268.98
3204.31,3211.26,0.0,0.0,129.363,145.07,15.706999999999994,141.508,0.0, 0, 0,6.53102,100.0,-84.293,0.0,0.0,-42475.4
2850.71,2987.76,0.0,0.0,130.302,141.3,10.998000000000019,222.771,0.0, 0, 0,3.42392,100.0,-89.00199999999998,0.0,0.0,-12873.0
2850.71,2824.23,0.0,0.0,130.412,145.423,15.010999999999996,27.2183,0.0, 0, 0,0.186067,100.0,-84.989,0.0,0.0,-61759.2
3334.28,3329.88,0.0,0.0,127.241,145.179,17.938000000000002,7.17928,0.0, 0, 0,1.96828,100.0,-82.062,0.0,0.0,-62448.5
2995.86,3211.26,0.0,0.0,125.837,145.071,19.233999999999995,224.815,0.0, 0, 0,4.2865,100.0,-80.766,0.0,-0.0,-11958.4
2826.28,2987.76,0.0,0.0,130.304,145.383,15.079000000000008,236.834,0.0, 0, 0,3.53491,100.0,-84.92099999999999,0.0,0.0,-6409.66
2826.28,2824.23,0.0,0.0,130.413,145.425,15.012,8.10858,0.0, 0, 0,6.79498,100.0,-84.988,0.0,0.0,-62434.3
3091.22,3204.31,0.0,0.0,129.768,145.035,15.266999999999996,170.151,0.0, 0, 0,5.76399,100.0,-84.733,0.0,-0.0,-33548.6
3091.22,3068.69,0.0,0.0,130.077,145.165,15.087999999999994,29.6919,0.0, 0, 0,1.58895,100.0,-84.912,0.0,0.0,-61618.4
3515.84,3559.11,0.0,0.0,128.502,145.265,16.762999999999977,163.493,0.0, 0, 0,3.1238,100.0,-83.23700000000002,0.0,0.0,-35770.0
3515.84,3654.83,0.0,0.0,130.244,136.716,6.472000000000008,257.211,0.0, 0, 0,6.06546,100.0,-93.52799999999999,0.0,0.0,3657.7
3515.84,3490.41,0.0,0.0,130.094,145.065,14.971000000000004,193.105,0.0, 0, 0,2.47868,100.0,-85.029,0.0,0.0,-25210.4
3755.81,3926.27,12.21,0.0,129.225,145.085,15.860000000000014,170.487,12.21, 151, 0,4.50206,8.98125,6.878750000000014,149.084,2383.69,-33434.1
3749.17,3790.1,11.6,8.92,130.214,145.235,15.021000000000015,112.337,14.6345, 151, 61,3.11415,11.1544,3.8666000000000142,214.17,2082.89,-49880.3
3749.12,3918.69,11.6,12.77,130.223,138.12,7.896999999999991,172.005,24.37, 151, -28,4.77486,5.11775,2.7792499999999913,593.897,3392.0,-32914.3
3711.86,3654.83,0.0,0.0,130.247,145.197,14.949999999999989,90.9084,0.0, 0, 0,1.99771,100.0,-85.05000000000001,0.0,0.0,-54235.7
3711.86,3583.46,0.0,0.0,130.389,145.495,15.105999999999995,155.65,0.0, 0, 0,0.0969197,100.0,-84.894,0.0,0.0,-38273.1
3021.47,3204.31,0.0,0.0,130.378,145.046,14.668000000000006,182.894,0.0, 0, 0,4.59694,100.0,-85.332,0.0,-0.0,-29049.9
3021.47,3068.69,0.0,0.0,130.078,145.166,15.087999999999994,145.749,0.0, 0, 0,3.0689,100.0,-84.912,0.0,0.0,-41257.3
2826.63,2955.38,0.0,0.0,127.272,145.176,17.903999999999982,146.341,0.0, 0, 0,4.28294,100.0,-82.09600000000002,0.0,-0.0,-41084.2
3591.42,3559.11,9.95,0.0,130.275,145.267,14.99199999999999,44.4513,9.95, -28, 0,7.79733,20.8193,-5.827300000000008,99.0025,845.96,-60524.1
3590.53,3490.41,9.95,0.0,130.096,145.067,14.971000000000004,100.368,9.95, -28, 0,0.716438,19.0198,-4.048799999999996,99.0025,873.391,-52426.3
3358.0,3358.33,0.0,0.0,130.363,145.152,14.788999999999987,4.161,0.0, 0, 0,6.39013,100.0,-85.21100000000001,0.0,0.0,-62482.7
3617.48,3559.11,0.0,0.0,130.276,141.758,11.482,216.133,0.0, 0, 0,7.03955,100.0,-88.518,0.0,0.0,-15786.3
3617.48,3490.41,0.0,0.0,128.882,145.068,16.186000000000007,212.475,0.0, 0, 0,7.57394,100.0,-83.814,0.0,0.0,-17354.5
3712.3,3654.83,0.0,0.0,130.248,145.198,14.950000000000017,66.009,0.0, 0, 0,1.59376,100.0,-85.04999999999998,0.0,0.0,-58142.8
3712.3,3583.46,0.0,0.0,130.39,145.495,15.105000000000018,180.163,0.0, 0, 0,7.91792,100.0,-84.89499999999998,0.0,0.0,-30041.2
2953.7,2824.23,0.0,0.0,130.413,145.426,15.012999999999977,145.567,0.0, 0, 0,1.21395,100.0,-84.98700000000002,0.0,0.0,-41310.4
2630.18,2667.11,0.0,0.0,127.224,145.035,17.810999999999993,49.2511,0.0, 0, 0,3.78933,100.0,-82.18900000000001,0.0,0.0,-60074.3
3639.91,3559.11,0.0,0.0,130.276,145.31,15.033999999999992,91.9498,0.0, 0, 0,1.44588,100.0,-84.96600000000001,0.0,0.0,-54045.2
3639.91,3490.41,0.0,0.0,130.105,145.069,14.963999999999999,169.265,0.0, 0, 0,1.42695,100.0,-85.036,0.0,0.0,-33849.2
3718.42,3654.83,0.0,0.0,130.249,145.198,14.949000000000012,155.595,0.0, 0, 0,7.44983,100.0,-85.05099999999999,0.0,0.0,-38290.2
3017.48,3211.26,0.0,0.0,129.4,142.123,12.722999999999985,236.121,0.0, 0, 0,5.54788,100.0,-87.27700000000002,0.0,-0.0,-6747.02
3895.75,3926.27,0.0,0.0,128.293,145.089,16.795999999999992,229.696,0.0, 0, 0,2.75347,100.0,-83.20400000000001,0.0,0.0,-9739.62
3895.75,3905.86,0.0,12.62,128.409,145.229,16.82000000000002,164.899,12.62, 0, -28,2.65786,7.31453,9.50547000000002,159.264,3662.22,-35308.5
3020.18,2824.23,0.0,0.0,130.416,144.889,14.473000000000013,243.149,0.0, 0, 0,1.46151,100.0,-85.52699999999999,0.0,0.0,-3378.65
3020.18,3204.31,0.0,0.0,129.784,145.171,15.387,236.602,0.0, 0, 0,5.57709,100.0,-84.613,0.0,-0.0,-6519.64
3020.18,3068.69,0.0,0.0,130.09,145.167,15.076999999999998,48.6174,0.0, 0, 0,4.59475,100.0,-84.923,0.0,-0.0,-60136.4
3763.59,3559.11,0.0,0.0,130.278,145.311,15.033000000000015,241.982,0.0, 0, 0,7.9791,100.0,-84.96699999999998,0.0,0.0,-3944.86
3763.59,3926.27,0.0,0.0,129.681,145.089,15.407999999999987,230.491,0.0, 0, 0,3.70939,100.0,-84.59200000000001,0.0,0.0,-9373.76
3763.59,3790.1,0.0,8.92,130.215,145.236,15.020999999999987,253.5,8.92, 0, 61,2.68007,25.2549,-10.233900000000013,79.5664,-2079.22,1762.37
3789.0,3926.27,10.12,0.0,125.865,145.09,19.22500000000001,168.927,10.12, 61, 0,5.48209,41.3912,-22.16619999999999,102.414,-3418.5,-33963.7
3825.57,3790.11,10.44,8.92,130.215,145.237,15.021999999999991,41.2086,1.52, 61, 61,1.35306,100.0,-84.97800000000001,2.3104,124.886,-60801.9
3129.56,3281.45,0.0,0.0,129.336,145.33,15.994,165.844,0.0, 0, 0,5.46157,100.0,-84.006,0.0,-0.0,-34995.7
3615.28,3790.11,10.5,8.92,130.216,145.237,15.020999999999987,219.459,1.58, 61, 61,5.47892,100.0,-84.97900000000001,2.49641,-693.424,-14337.9
3039.76,2824.23,3.36,0.0,130.434,144.378,13.943999999999988,252.8,3.36, 61, 0,1.34522,100.0,-86.05600000000001,11.2896,1693.27,1407.98
3039.76,3204.31,3.36,0.0,130.436,145.173,14.736999999999995,231.028,3.36, 61, 0,5.68728,100.0,-85.263,11.2896,-1522.84,-9126.16
3038.81,3068.69,3.36,0.0,130.092,145.167,15.074999999999989,34.2861,3.36, 61, 0,5.32742,84.5586,-69.48360000000001,11.2896,-229.403,-61324.5
3657.59,3654.83,0.0,0.0,130.249,145.2,14.950999999999993,7.06556,0.0, 0, 0,7.44826,100.0,-85.049,0.0,0.0,-62450.1
3685.72,3654.83,13.65,0.0,130.25,145.202,14.951999999999998,72.2252,13.65, 164, 0,7.48993,23.4751,-8.523100000000003,186.323,-1933.76,-57283.5
2896.95,2955.38,10.34,0.0,129.727,132.103,2.3760000000000048,248.619,10.34, -118, 0,6.52187,0.23701,2.1389900000000046,106.916,2879.93,-688.578
3775.86,3926.27,9.41,0.0,128.295,145.091,16.79600000000002,182.742,9.41, 61, 0,5.45787,45.9874,-29.19139999999998,88.5481,-3439.2,-29105.5
3790.18,3918.7,8.92,12.77,130.225,145.23,15.004999999999995,187.103,15.5668, 61, -28,5.71208,22.6543,-7.649300000000004,242.325,-4276.14,-27492.5
3183.13,3281.45,10.37,0.0,128.21,145.331,17.12099999999998,241.357,10.37, 62, 0,6.22422,36.6166,-19.495600000000017,107.537,-3821.65,-4246.78
3194.18,3211.26,10.32,0.0,129.412,143.16,13.74799999999999,155.485,10.32, 61, 0,2.83117,14.1442,-0.3962000000000092,106.502,1203.17,-38324.5
2852.57,2987.76,0.0,0.0,130.305,140.878,10.572999999999979,206.016,0.0, 0, 0,3.48837,100.0,-89.42700000000002,0.0,0.0,-20057.6
2852.57,2824.23,0.0,0.0,130.435,145.461,15.02600000000001,38.4366,0.0, 0, 0,7.65957,100.0,-84.97399999999999,0.0,0.0,-61022.6
2860.16,3068.78,10.29,0.46,139.255,145.168,5.913000000000011,261.039,9.83016, 63, 61,5.47502,51.9788,-46.06579999999999,96.632,-5131.35,5641.6
3367.08,3211.26,5.73,0.0,129.492,145.292,15.800000000000011,189.761,5.73, 149, 0,7.93522,70.6756,-54.87559999999999,32.8329,-1945.66,-26490.8
3366.43,3559.11,7.7,0.0,130.278,145.312,15.03400000000002,224.897,7.7, 98, 0,5.47401,50.865,-35.83099999999998,59.29,-2781.41,-11921.4
3366.25,3204.31,5.73,0.0,129.787,145.174,15.387,166.336,5.73, 149, 0,0.934422,41.9671,-26.5801,32.8329,-547.912,-34832.2
3365.96,3490.41,7.7,0.0,130.111,145.071,14.960000000000008,148.785,7.7, 98, 0,5.51521,46.4352,-31.475199999999994,59.29,-1883.91,-40362.9
3903.54,3926.27,0.0,0.0,125.868,145.094,19.226,215.796,0.0, 0, 0,2.70834,100.0,-80.774,0.0,0.0,-15932.1
3903.54,3905.88,0.0,12.62,128.41,145.23,16.819999999999993,151.528,12.62, 0, -28,2.59162,8.53269,8.287309999999993,159.264,3274.91,-39539.3
3056.35,3204.31,0.0,0.0,130.438,145.174,14.736000000000018,214.111,0.0, 0, 0,5.72094,100.0,-85.26399999999998,0.0,-0.0,-16656.3
3056.35,3068.69,0.0,0.0,130.193,145.169,14.975999999999999,14.9976,0.0, 0, 0,5.45492,100.0,-85.024,0.0,-0.0,-62275.1
3075.83,3204.31,0.0,0.0,129.789,145.184,15.39500000000001,141.454,0.0, 0, 0,4.09314,100.0,-84.60499999999999,0.0,-0.0,-42490.7
3216.14,3335.68,0.0,0.0,129.802,141.663,11.861000000000018,238.184,0.0, 0, 0,6.17664,100.0,-88.13899999999998,0.0,0.0,-5768.46
3216.14,3281.45,0.0,0.0,130.321,145.332,15.010999999999996,67.3585,0.0, 0, 0,5.23586,100.0,-84.989,0.0,-0.0,-57962.8
3216.14,3323.16,0.0,0.0,127.265,145.053,17.787999999999997,225.104,0.0, 0, 0,6.20684,100.0,-82.212,0.0,0.0,-11828.3
3216.14,3330.49,0.0,0.0,128.059,144.587,16.52799999999999,231.042,0.0, 0, 0,6.1841,100.0,-83.47200000000001,0.0,0.0,-9119.38
3699.27,3654.83,10.01,0.0,129.442,145.203,15.760999999999996,110.617,10.01, 151, 0,7.4471,36.0256,-20.2646,100.2,-2214.54,-50264.0
3104.62,2987.76,0.0,0.0,130.305,145.44,15.134999999999991,162.375,0.0, 0, 0,1.54272,100.0,-84.86500000000001,0.0,0.0,-36134.5
3104.62,3068.69,0.0,0.0,130.195,141.178,10.983000000000004,236.573,0.0, 0, 0,6.65952,100.0,-89.017,0.0,0.0,-6532.98
2821.46,2987.76,0.0,0.0,130.307,145.441,15.134000000000015,244.667,0.0, 0, 0,3.53265,100.0,-84.86599999999999,0.0,0.0,-2637.84
2821.46,2824.23,0.0,0.0,130.437,145.462,15.024999999999977,3.22616,0.0, 0, 0,5.29148,100.0,-84.97500000000002,0.0,-0.0,-62489.6
2710.84,2667.11,8.69,0.0,129.276,145.039,15.762999999999977,51.6718,8.69, -118, 0,1.4606,34.7148,-18.95180000000002,75.5161,-898.056,-59830.0
3508.53,3358.33,11.71,0.0,130.395,144.897,14.501999999999981,231.486,11.71, 62, 0,7.52962,7.18159,7.320409999999981,137.124,256.468,-8914.06
3633.79,3654.83,0.0,0.0,129.449,145.205,15.756,137.289,0.0, 0, 0,6.53819,100.0,-84.244,0.0,0.0,-43651.9
3280.89,3335.68,0.0,0.0,129.805,145.262,15.456999999999994,195.884,0.0, 0, 0,6.44657,100.0,-84.543,0.0,0.0,-24129.5
3280.89,3281.45,0.0,0.0,130.322,145.332,15.009999999999991,3.2783,0.0, 0, 0,3.11555,100.0,-84.99000000000001,0.0,0.0,-62489.3
3280.89,3329.88,0.0,0.0,129.537,144.546,15.008999999999986,165.704,0.0, 0, 0,3.28648,100.0,-84.99100000000001,0.0,0.0,-35042.1
3280.89,3323.16,0.0,0.0,127.281,145.054,17.772999999999996,184.941,0.0, 0, 0,6.51011,100.0,-82.227,0.0,0.0,-28297.0
2811.5,2824.23,0.0,0.0,130.438,145.463,15.025000000000006,164.348,0.0, 0, 0,2.57893,100.0,-84.975,0.0,0.0,-35489.7
2811.5,2667.11,0.0,0.0,129.285,144.104,14.819000000000017,169.977,0.0, 0, 0,7.93649,100.0,-85.18099999999998,0.0,0.0,-33607.8
2811.5,3068.69,0.0,0.0,130.352,145.299,14.947000000000003,258.202,0.0, 0, 0,4.40392,100.0,-85.053,0.0,-0.0,4168.15
3346.56,3559.11,0.0,0.0,130.28,139.338,9.057999999999993,225.136,0.0, 0, 0,4.24031,100.0,-90.94200000000001,0.0,-0.0,-11814.0
3347.26,3204.31,2.13,0.0,135.759,145.185,9.426000000000016,262.008,2.13, -30, 0,1.972,100.0,-90.57399999999998,4.5369,-544.196,6148.23
3654.83,3583.46,0.0,0.0,130.39,145.496,15.106000000000023,172.327,0.0, 0, 0,7.50947,100.0,-84.89399999999998,0.0,0.0,-32803.3
3511.02,3329.88,0.0,0.0,126.297,145.268,18.971000000000004,197.459,0.0, 0, 0,0.209006,100.0,-81.029,0.0,0.0,-23509.9
3511.02,3490.41,0.0,0.0,130.112,145.072,14.960000000000008,186.427,0.0, 0, 0,2.504,100.0,-85.03999999999999,0.0,0.0,-27744.9
3809.75,3926.27,10.44,0.0,129.687,145.095,15.407999999999987,141.25,10.44, 61, 0,5.45772,37.476,-22.068000000000012,108.994,-2949.3,-42548.5
3814.25,3790.12,10.26,8.92,130.217,145.238,15.020999999999987,29.5013,1.34003, 61, 61,1.45832,100.0,-84.97900000000001,1.79568,79.0635,-61629.7
3081.05,3204.31,0.0,0.0,130.469,145.185,14.716000000000008,185.003,0.0, 0, 0,5.75984,100.0,-85.28399999999999,0.0,-0.0,-28274.0
3081.05,3068.69,0.0,0.0,130.352,145.3,14.948000000000008,15.0007,0.0, 0, 0,1.45586,100.0,-85.05199999999999,0.0,0.0,-62275.0
3769.81,3559.11,0.0,0.0,130.28,145.392,15.111999999999995,237.241,0.0, 0, 0,1.43142,100.0,-84.888,0.0,0.0,-6216.84
2965.9,3068.69,0.0,0.0,130.353,145.301,14.947999999999979,126.421,0.0, 0, 0,5.46279,100.0,-85.05200000000002,0.0,-0.0,-46517.8
3155.42,3335.68,0.0,0.0,129.807,145.263,15.456000000000017,189.873,0.0, 0, 0,5.41614,100.0,-84.54399999999998,0.0,-0.0,-26448.1
3155.42,2955.38,0.0,0.0,126.328,139.205,12.87700000000001,244.201,0.0, 0, 0,0.125841,100.0,-87.12299999999999,0.0,0.0,-2865.92
3155.42,3281.45,0.0,0.0,130.322,145.333,15.010999999999996,178.881,0.0, 0, 0,3.90419,100.0,-84.989,0.0,0.0,-30501.6
3155.42,3330.49,0.0,0.0,128.11,145.118,17.00799999999998,183.374,0.0, 0, 0,5.39137,100.0,-82.99200000000002,0.0,-0.0,-28874.1
3509.15,3559.11,0.0,0.0,130.281,145.393,15.111999999999995,161.987,0.0, 0, 0,3.20069,100.0,-84.888,0.0,0.0,-36260.4
3509.15,3329.88,0.0,0.0,127.287,145.27,17.983000000000004,194.718,0.0, 0, 0,0.218091,100.0,-82.017,0.0,0.0,-24585.0
3509.15,3490.41,0.0,0.0,130.112,145.075,14.962999999999994,188.784,0.0, 0, 0,2.51883,100.0,-85.037,0.0,0.0,-26860.7
2964.05,2824.23,0.0,0.0,130.44,145.464,15.024000000000001,159.979,0.0, 0, 0,1.26852,100.0,-84.976,0.0,0.0,-36906.8
2964.05,3068.69,0.0,0.0,130.354,145.303,14.948999999999984,126.411,0.0, 0, 0,5.42979,100.0,-85.05100000000002,0.0,-0.0,-46520.1
3060.05,3204.31,0.0,0.0,130.47,145.186,14.716000000000008,206.853,0.0, 0, 0,5.71251,100.0,-85.28399999999999,0.0,-0.0,-19711.7
3060.05,3068.69,0.0,0.0,128.435,145.303,16.867999999999995,8.88204,0.0, 0, 0,4.84617,100.0,-83.132,0.0,-0.0,-62421.1
3134.86,3281.45,0.0,0.0,130.325,145.333,15.00800000000001,158.634,0.0, 0, 0,5.43529,100.0,-84.99199999999999,0.0,-0.0,-37335.3
3134.86,3329.88,0.0,0.0,129.967,145.27,15.302999999999997,214.999,0.0, 0, 0,4.20936,100.0,-84.697,0.0,-0.0,-16275.6
3015.9,2824.23,0.0,0.0,130.443,145.476,15.032999999999987,243.27,0.0, 0, 0,1.50068,100.0,-84.96700000000001,0.0,0.0,-3319.51
3015.86,3068.69,0.14,0.0,128.437,145.304,16.86699999999999,52.9133,0.14, -30, 0,4.43849,100.0,-83.13300000000001,0.0196,-8.76648,-59700.2
3134.45,3329.88,0.0,0.0,127.253,144.116,16.863000000000014,209.329,0.0, 0, 0,5.33234,100.0,-83.13699999999999,0.0,-0.0,-18681.6
3217.6,3281.45,0.0,0.0,130.326,141.32,10.994,226.472,0.0, 0, 0,6.37057,100.0,-89.006,0.0,0.0,-11210.6
3217.6,3211.26,0.0,0.0,129.495,145.292,15.796999999999997,153.75,0.0, 0, 0,2.60206,100.0,-84.203,0.0,0.0,-38860.8
3217.6,3329.88,0.0,0.0,126.225,145.362,19.137,129.921,0.0, 0, 0,5.5457,100.0,-80.863,0.0,-0.0,-45620.6
3210.22,3335.68,0.0,0.0,129.825,141.24,11.41500000000002,243.165,0.0, 0, 0,6.15947,100.0,-88.58499999999998,0.0,0.0,-3370.8
3210.22,3281.45,0.0,0.0,130.326,145.41,15.084000000000003,73.7014,0.0, 0, 0,5.25489,100.0,-84.916,0.0,-0.0,-57068.1
3210.22,3329.88,0.0,0.0,129.594,145.363,15.769000000000005,179.9,0.0, 0, 0,3.80181,100.0,-84.231,0.0,0.0,-30135.9
3210.22,3323.16,0.0,0.0,129.725,145.055,15.330000000000013,229.969,0.0, 0, 0,6.18785,100.0,-84.66999999999999,0.0,0.0,-9614.29
3210.22,3330.49,0.0,0.0,130.005,144.637,14.632000000000005,235.996,0.0, 0, 0,6.16621,100.0,-85.368,0.0,0.0,-6805.98
3914.89,3926.27,13.1,0.0,129.69,145.095,15.405000000000001,50.276,13.1, -28, 0,2.8734,22.6302,-7.225199999999997,171.61,-1233.48,-59972.3
3682.53,3559.11,0.0,0.0,130.282,145.394,15.111999999999995,192.543,0.0, 0, 0,1.88545,100.0,-84.888,0.0,0.0,-25427.2
3682.53,3654.83,0.0,0.0,130.381,145.341,14.960000000000008,236.876,0.0, 0, 0,6.93397,100.0,-85.03999999999999,0.0,0.0,-6389.76
3024.49,2824.23,0.0,0.0,130.445,145.477,15.03200000000001,243.257,0.0, 0, 0,1.42097,100.0,-84.96799999999999,0.0,0.0,-3325.9
3024.49,3204.31,0.0,0.0,130.47,145.186,14.716000000000008,237.432,0.0, 0, 0,5.61377,100.0,-85.28399999999999,0.0,-0.0,-6126.24
3024.49,3068.69,0.0,0.0,128.448,145.305,16.857,45.2205,0.0, 0, 0,4.80807,100.0,-83.143,0.0,-0.0,-60455.1
3725.33,3926.27,0.0,0.0,129.69,145.097,15.40700000000001,234.135,0.0, 0, 0,5.36755,100.0,-84.59299999999999,0.0,-0.0,-7680.98
3725.33,3790.12,0.0,8.92,130.218,145.238,15.02000000000001,70.1306,8.92, 0, 61,5.11826,20.3102,-5.290199999999988,79.5664,1219.09,-57581.7
2856.4,2667.11,0.0,0.0,127.198,145.158,17.959999999999994,215.721,0.0, 0, 0,1.39735,100.0,-82.04,0.0,0.0,-15964.5
3160.93,3211.26,10.17,0.0,129.499,145.293,15.794000000000011,62.2799,10.17, -118, 0,5.59221,18.4842,-2.69019999999999,103.429,1259.62,-58621.2
3576.83,3654.83,9.14,0.0,127.396,145.341,17.945000000000007,79.6505,9.14, 61, 0,5.15226,35.8213,-17.876299999999993,83.5396,-1424.84,-56155.8
3340.82,3281.45,0.0,0.0,130.327,145.411,15.084000000000003,158.129,0.0, 0, 0,7.40841,100.0,-84.916,0.0,0.0,-37495.3
3340.82,3329.88,0.0,0.0,129.595,145.364,15.769000000000005,14.0466,0.0, 0, 0,1.72975,100.0,-84.231,0.0,0.0,-62302.7
2755.44,2667.11,0.0,0.0,129.963,145.159,15.195999999999998,160.395,0.0, 0, 0,7.44926,100.0,-84.804,0.0,0.0,-36773.5
3344.49,3335.68,0.0,0.0,129.828,145.354,15.52600000000001,8.80982,0.0, 0, 0,0.829112,100.0,-84.47399999999999,0.0,0.0,-62422.4
3344.49,3281.45,0.0,0.0,130.328,145.411,15.082999999999998,201.363,0.0, 0, 0,2.40474,100.0,-84.917,0.0,0.0,-21952.8
3344.49,3323.16,0.0,0.0,129.728,145.056,15.328000000000003,22.5704,0.0, 0, 0,1.44542,100.0,-84.672,0.0,0.0,-61990.6
